Nome da Empresa;Origem;Sub-Origem;Mercado;Produto;Site;País;Estado;Cidade;Logradouro;Numero;Bairro;Complemento;CEP;Telefone;Telefone 2;Observação;            Nome Contato;E-mail Contato;Cargo Contato;Tel. Contato;Tel. 2 Contato;LinkedIn Contato;Tipo do Serv. Comunicação;ID do Serv. Comunicação;CpfCnpj;Duplicado
A. C. Pereira dos Santos;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Construcao civil;;BRASIL;BAHIA;Paulo Afonso;Rua Sao Francisco, 135;S/N;Rodoviarios;;48609-504;(75) 99262-9840 ;  ;; ;aleciobalaga@hotmail.com; ; ;;;;; 24678874000160 ;
A. dos S. Dias Panificadora - ME;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Bolo;;BRASIL;BAHIA;Feira de Santana;Rua Jacobina, 122;S/N;Jardim Cruzeiro;;44024-212;(75) 3023-0108 ; (75) 98109-6589 ;; ;fafa_rios@hotmail.com; ; ;;;;; 05531400000147 ;
A. F. Mamona & Cia Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Vestido;;BRASIL;BAHIA;Feira de Santana;Rua Suecia, 234;S/N;Ponto Central;;44075-336;(75) 3622-4633 ;  ;; ;mamona.industria@yahoo.com.br; ; ;;;;; 08821127000183 ;
A. H. Moraes Soares Construcoes Eireli;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Construcao civil;;BRASIL;BAHIA;Xique-Xique;Rua Custodio de Moraes, 76;S/N;Centro;;47400-000;(74) 3661-2472 ; (74) 99950-8439 ;; ;ahmsoares@ig.com.br; ; ;;;;; 14991871000129 ;
A. L. Pocos, Comercio, Transporte e Servicos Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Perfuracao e construcao de pocos de agua;;BRASIL;BAHIA;Lapao;Av Paulista, 59;S/N;Centro ;;44905-000;(74) 99967-0098 ;  ;; ;augustoleao@hotmail.com; ; ;;;;; 11405329000159 ;
A. Lima Rodrigues & Cia Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Placa para fachada;;BRASIL;BAHIA;Eunapolis;Av Ruy Barbosa, 520;S/N;Centro;;45820-281;(73) 3281-6535 ;  ;; ;maxima@maximacomvoce.com.br; ; ;;;;; 20768294000103 ;
A. M. A. do Nascimento Industria, Comercio e Servicos;;;INDÚSTRIAS DE TRANSFORMAÇÃO;Lista de Insumos:;;BRASIL;BAHIA;Feira de Santana;Rua L (Feira X), S/N;S/N;Muchila;;44006-000;(75) 99155-7010 ; (75) 98183-6792 ;; ;marcoscamisetas@hotmail.com; ; ;;;;; 14567149000161 ;
A. P. de Araujo - ME;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Fachada;;BRASIL;BAHIA;Camacari;Rua Sao Lazaro, 133;S/N;Camacari de Dentro;;42806-050;(71) 3621-0793 ;  ;; ;pintletra14@gmail.com; ; ;;;;; 03863993000113 ;
A. R. de Almeida Comercio de Gesso;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Placa de gesso;;BRASIL;BAHIA;Porto Seguro;Rua Conde, 9999;S/N;Rio dos Mangues;;45810-000;(73) 98831-7530 ; (73) 99107-0072 ;; ;gsgessoseguro@hotmail.com; ; (73) 98819-5025;;;;; 10244033000130 ;
A. R. Protese Dentaria Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Gesso;;BRASIL;BAHIA;Feira de Santana;Rua Conselheiro Franco, 200;S/N;Centro;;44002-128;(75) 3223-7767 ;  ;; ;robenilsonprotese@hotmail.com; ; ;;;;; 13148983000150 ;
A. R. S. da Silva Artigos do Vestuario - EPP;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Moda feminina;;BRASIL;BAHIA;Feira de Santana;Caminho 6 (Cj Feira IX), Rua C, 14;S/N;Calumbi;;44009-104;(75) 3226-5631 ;  ;; ;brumon_fabrica@hotmail.com; ; ;;;;; 00722307000368 ;
A. R. Servicos Graficos e Comercio Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Adesivo;;BRASIL;BAHIA;Ipira;Rua Eduardo Reis, 36;S/N;Centro;;44600-000;(75) 99146-4108 ;  ;; ;rep.ar@hotmail.com; ; ;;;;; 07755096000147 ;
A. R. Silva Construtora Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Canaleta;;BRASIL;BAHIA;Anguera;Rua 20 de Novembro, S/N;S/N;Centro;;44670-000;(75) 98258-4754 ;  ;; ;rafaelsouzaaa@outlook.com; ; ;;;;; 26648690000183 ;
A. Rodrigo Resk Morais Serralheria;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Corrimao;;BRASIL;BAHIA;Porto Seguro;Av Adno Musser, 6150;S/N;Cambolo;;45810-000;(73) 99926-4975 ;  ;; ;rodrigoresk@hotmail.com; ; ;;;;; 24029122000179 ;
A. S. Refrigeracao e Climatizacao Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Instalacao e manutencao de ar condicionado;www.asclimatizacao.com.br;BRASIL;BAHIA;Salvador;Rua Carimbamba, 879;S/N;Pituacu;;41740-010;(71) 99322-6887 ; (71) 3671-1683 ;; ;contato@asclimatizacao.com.br; ; ;;;;; 23221147000107 ;
A. S. Vidracaria Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Guarda-corpo;;BRASIL;BAHIA;Brumado;Av Centerario, 270-A;S/N;Novo Brumado;;46100-000;(77) 3441-3435 ; (77) 3444-1469 ;; ;contatobrumado@usevidros.com.br; ; ;;;;; 96723119000323 ;
A. S. Vidracaria Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Box;www.usevidros.com.br;BRASIL;BAHIA;Livramento de Nossa Senhora;Av Dr Edilson Pontes, 167-B ;S/N;Centro;;46140-000;(77) 3444-1469 ; (77) 3441-3435 ;; ;contatolivramento@usevidros.com.br; ; ;;;;; 96723119000242 ;
A.M.S. Rios Fabricacao e Comercio de Bolsas Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO;Lista de Insumos:;;BRASIL;BAHIA;Serrolandia;Av Manoel Roque Rodrigues, 691;S/N;Centro;;44710-000;(74) 3631-2361 ;  ;; ;wabolsas@hotmail.com; ; ;;;;; 05411554000103 ;
A2MS Fabricacao de Estruturas Metalicas Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Estrutura metalica;;BRASIL;BAHIA;Salvador;Trv Sao Judas Tadeu, 189;S/N;Itinga;;42700-000;(71) 3379-4948 ; (71) 3626-1181 ;; ;alberto.mario@hotmail.com; ; ;;;;; 19017997000110 ;
A3print Solucoes Personalizadas Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Impresso em geral;;BRASIL;BAHIA;Lauro de Freitas;Rua Gerino de Souza Filho, 1808;S/N;Itinga;;42700-000;(71) 3035-6068 ;  ;; ;ilde@3promo.com; ; ;;;;; 17008147000120 ;
AASS Industria e Comercio de Estofados Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Cola;;BRASIL;BAHIA;Santo Antonio de Jesus;Loteamento Sales, 9901;S/N;Barro Vermelho;;44572-610;(75) 3631-7711  ; (75) 98229-8002 ;; ;elyonsaj@gmail.com; ; ;;;;; 07902659000182 ;
AAT International Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Juvenil de tilapia;;BRASIL;BAHIA;Paulo Afonso;Av Maranhao, 24;S/N;Sal Torrado II Chesf;;48607-280;(75) 3281-9018 ;  ;; ;; ; ;;;;; 02288814000107 ;
AB Artes Graficas Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Adesivo;;BRASIL;BAHIA;Irece;Rua Lauro Barreto, 28;S/N;Centro;;44900-000;(74) 3641-4466 ;  ;; ;artgraf.b@hotmail.com; ; ;;;;; 05558880000130 ;
AB Construcoes Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO;Lista de Insumos:;;BRASIL;BAHIA;Salvador;Rua Luiz Regis Pacheco, 270;S/N;Uruguai;;40451-360;(71) 3315-0613  ; (71) 3315-0606 ;; ;ab.adm@abconstrucoesltda.com.br; ; ;;;;; 96745021000105 ;
AB Servicos e Manutencao de Maquinas e Comercio Varejista Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Manutencao de ar condicionado central;;BRASIL;BAHIA;Salvador;Av Afranio Peixoto, 09;S/N;Itacaranha;;40713-580;(71) 3398-9294 ; (71) 98789-0815 ;; ;barbario@ig.com.br; ; ;;;;; 06344348000182 ;
Abade Sampaio Manutencao e Servicos Eireli;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Servico de caldeiraria;;BRASIL;BAHIA;Dias D Avila;Av Garcia Davila, 306;S/N;Vila Petropolis;;42850-000;(71) 3625-4016  ; (71) 98143-0786 ;; ;abbadeengenharia@gmail.com; ; ;;;;; 34211524000143 ;
Abatedouro de Aves o Galeto Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Abate de frango;;BRASIL;BAHIA;Salvador;Rua da Forca, 15;S/N;Largo 2 de Julho;;40060-340;(71) 3321-1325 ;  ;; ;; ; ;;;;; 14668990000145 ;
Abatedouro Santanense Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Abate de bovino;;BRASIL;BAHIA;Santana;Fazenda Buraco da Onca, S/N;S/N;Zona Rural;;47700-000;(77) 3484-3456 ;  ;; ;aldirdf@hotmail.com; ; ;;;;; 08874838000116 ;
Abdalla & Nascimento Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Encadernacao;;BRASIL;BAHIA;Salvador;Av Manoel Dias da Silva, 970;S/N;Pituba;;41830-001;(71) 3345-1999 ;  ;; ;personalize.ba@bol.com.br; ; ;;;;; 13734011000147 ;
Abigrafica Servicos Graficos Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Folder;;BRASIL;BAHIA;Vitoria da Conquista;Rua Maneca da Prata, 129;S/N;Brasil;;45051-050;(77) 3423-2540 ;  ;; ;abigrafica@gmail.com; ; ;;;;; 17383346000119 ;
Abimael Pereira de Oliveira;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Manutencao e reparacao de plantadeiras;;BRASIL;BAHIA;Luis Eduardo Magalhaes;Av Arnaldo Horacio Ferreira / BR-242, 1185;S/N;90 Comercial;;47850-000;(77) 3628-3732 ;  ;; ;agropel.tecnologia@outlook.com; ; ;;;;; 11456968000143 ;
ABR Estruturas e Equipamentos Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Ponte;;BRASIL;BAHIA;Vitoria da Conquista;Av Juracy Magalhaes, 1950;S/N;Bela Vista;;45023-490;(77) 3424-5123 ;  ;; ;abrestruturas@gmail.com; ; ;;;;; 07112305000134 ;
Abrit Fusion Comercio e Servicos Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Montagem de quadro eletrico industrial (VEG);www.abritfusion.com.br;BRASIL;BAHIA;Salvador;Av Fernandes da Cunha, 19;S/N;Mares;;40445-200;(71) 2132-6297 ; (71) 3166-6000 ;; ;abritfusion@gmail.com; ; ;;;;; 24410256000135 ;
ABS Decoracoes Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Rede de protecao;;BRASIL;BAHIA;Salvador;Av Jorge Amado, 2000-C;S/N;Imbui;;41720-040;(71) 3232-3000 ;  ;; ;silvaniaatayde@hotmail.com; ; ;;;;; 10578744000141 ;
ABS Poliestireno Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Embalagem industrial;www.isobahia.com;BRASIL;BAHIA;Santo Antonio de Jesus;Rod BA-026 Km 02 Lot Cidade Nova Qd H-3, S/N;S/N;Barro Vermelho;;44570-000;(75) 3631-2222 ;  ;; ;ivamsousa@hotmail.com; ; ;;;;; 13236748000130 ;
AC Comercio e Servicos de Refrigeracao Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Instalacao e manutencao de ar condicionado central;;BRASIL;BAHIA;Salvador;Rua Doutor Ladislau Cavalcanti, 12;S/N;IAPI;;40323-176;(71) 3389-5777 ;  ;; ;servicerefrigeracao@uol.com.br; ; ;;;;; 00872538000196 ;
AC Leite da Silva Panificacao Eireli;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Biscoito;;BRASIL;BAHIA;Salvador;Rua Luis Eduardo Magalhaes, 43;S/N;Itapua;;41630-700;(71) 3286-4179  ; (71) 98143-4331 ;; ;paesnery@ig.com.br; ; ;;;;; 10870217000106 ;
Acai Flash Eireli;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Creme de acai, morango, maracuja, cupuacu e graviola;www.acaiflash.com.br;BRASIL;BAHIA;Palmas de Monte Alto;Av 1, S/N;S/N;Mota I;;46460-000;(77) 99975-0612 ; (77) 98104-8163 ;; ;admacaiflash@gmail.com; ; ;;;;; 30038898000158 ;
Acai Fruit Show Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Acai;www.acaifshow.com;BRASIL;BAHIA;Feira de Santana;Rua Boa Vista de Goias, 260;S/N;Lagoa Salgada;;44082-050;(75) 3021-3906 ; (75) 99258-7805 ;; ;atendimento@acaifshow.com; ; ;;;;; 24574706000125 ;
Acai no Kilo Industria e Comercio de Alimentos Eireli;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Sorvete de acai;;BRASIL;BAHIA;Feira de Santana;Rua C, 97;S/N;Mangabeira;;44056-008;(75) 3030-4451 ; (75) 99236-4082 ;; ;acainokilo@gmail.com; ; ;;;;; 28543636000107 ;
Acai Porto Seguro Ind e Com de Alimentos e Bebidas Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Acai;www.pointacai.net;BRASIL;BAHIA;Porto Seguro;Rua Jacaranda, 700;S/N;Quintas do Descobrimento;;45810-000;(73) 3288-0202 ;  ;; ;david_pointacai@hotmail.com; ; ;;;;; 17029004000103 ;
Acartonado Divisorias e Forros Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Montagem de gesso acartonado e acustica;www.acartonado.com.br;BRASIL;BAHIA;Salvador;Rua Pedro Silva Ribeiro, 372;S/N;Jardim Armacao;;41750-130;(71) 3461-4069 ; (71) 3461-4043 ;; ;adm@acartonado.com.br; ; ;;;;; 06107047000135 ;
Acartonart Comercio e Servicos Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Piso elevado;;BRASIL;BAHIA;Salvador;Rua Caminho 37, Jaguaripe ll, 02;S/N;Nova Brasilia;;41351-200;(71) 3213-8767 ;  ;; ;acartonart@hotmail.com; ; ;;;;; 10756340000109 ;
Acc Brasil Industria e Comercio de Computadores Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Microcomputador;www.accept.com.br;BRASIL;BAHIA;Ilheus;Av Itabuna, 1880;S/N;Basilio;;45658-565;(73) 3234-7300 ; (11) 2102-9420 ;; ;william@accept.com.br; ; (11) 2102-9433;;;;; 07157915000154 ;
Acciona Windpower Brasil - Com e Ind de Equipamentos Eolicos Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Turbina eolica;www.nordex-online.com;BRASIL;BAHIA;Mulungu do Morro;Fazenda Santa Rita, S/N;S/N;Distrito de Varzea do Cerco;;44885-000;(11) 3047-2900 ; (11) 3047-2974 ;; ;; ; (11) 3047-2914;;;;; 13536632001198 ;
Aceflex do Nordeste Contentores Flexiveis Eireli;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Contentor flexivel de polipropileno;www.conteflex.com.br;BRASIL;BAHIA;Feira de Santana;Av Sudene, S/N;S/N;CIS-Tomba;;44010-025;(75) 2102-2662 ;  ;; ;bigbag@conteflex.com.br; ; ;;;;; 16584863000193 ;
Acetona Juliana Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Creme para cabelo  Oleos capilares;Site:;BRASIL;BAHIA;Município:;Logradouro:;S/N;Bairro:;;CEP:;Email:;;; ;Email:; ;;;;;; 03601197000102 ;
ACG Construcao Civil Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO;Lista de Insumos:;;BRASIL;BAHIA;Irece;Rua Eliezer Dourado, 102;S/N;Coopirece;;44900-000;(74) 99923-2591 ; (74) 98107-9897 ;; ;; ; (74) 99963-0324;;;;; 09613644000120 ;
Acidos Naturais Comercio Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Polpa de acai no balde;www.acidosnaturais.com.br;BRASIL;BAHIA;Salvador;Rua Tocantins, 05;S/N;Boca do Rio;;41706-200;(71) 3452-3400 ; (71) 98713-3426 ;; ;gerencia@acidosnaturais.com.br; ; ;;;;; 05644571000344 ;
Acione Com e Serv de Automacao Mecanica e Eletro Eletronica Industrial Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Manutencao e reparacao de sensor, controlador logico, inversor de frequencia, painel eletronico;;BRASIL;BAHIA;Salvador;Av Luis Viana, 6462;S/N;Paralela;;41680-400;(71) 99173-9880 ; (71) 99172-0916 ;; ;acione@acioneautomacao.com.br; ; (71) 3027-4917;;;;; 14492632000124 ;
ACL Forte Engenharia e Empreendimentos Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Areia;;BRASIL;BAHIA;Salvador;Rua Para, 551;S/N;Pituba;;41830-070;(71) 99954-0791 ;  ;; ;aclengenharia@hotmail.com; ; ;;;;; 07179133000116 ;
Aco 50 Engenharia e Empreendimentos Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Construcao civil;;BRASIL;BAHIA;Salvador;Av ACM, 3591;S/N;Pq Bela Vista;;40280-000;(71) 3014-1719 ;  ;; ;aco50@aco50engenharia.com.br; ; ;;;;; 01604536000189 ;
Aco Certo Industria e Comercio de Ferro Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Tela alambrada;;BRASIL;BAHIA;Juazeiro;Lot Centro Industrial Sao Francisco, 776;S/N;Joao Paulo II;;48908-000;(74) 99944-9575 ; (87) 3866-7000 ;; ;samuelsilva@teleaco.com.br; ; ;;;;; 22235012000138 ;
Aco Motriz Produtos Metalurgicos Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Calandragem de chapa e perfis  Corte e dobra de chapa;Site:;BRASIL;BAHIA;Município:;Logradouro:;S/N;Bairro:;;CEP:;Email:;;; ;Email:; ;;;;;; 02990238000137 ;
Aco Vitoria Comercio de Ferragens Eireli;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Escada;;BRASIL;BAHIA;Brumado;Av Centenario, 1200-A;S/N;Novo Brumado;;46100-000;(77) 3441-5365 ;  ;; ;gilliansantos193@gmail.com; ; ;;;;; 15160913000142 ;
Acobahia Industria e Comercio Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Abrigo para parada de onibus  Caixa de lixo;Site:;BRASIL;BAHIA;Município:;Logradouro:;S/N;Bairro:;;CEP:;Email:;;; ;Email:; ;;;;;; 01520944000152 ;
Acofibra Industria Comercio e Servicos Eireli;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Fabricacao e montagens de estruturas em fibra de vidro;www.acofibrabahia.com.br;BRASIL;BAHIA;Lauro de Freitas;Rua Djanira Maria Bastos, 202;S/N;Capelao;;42700-000;(71) 3123-9248 ; (71) 99996-5123 ;; ;acofibra@gmail.com; ; (71) 99153-7275;;;;; 19920902000174 ;
Acoforte Industria e Premoldados Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Bloco;;BRASIL;BAHIA;Ubaira;Rua Emidio Ramos, 196-A;S/N;Centro;;45310-000;(75) 98816-4297 ;  ;; ;marciassantos5@hotmail.com; ; ;;;;; 30159380000172 ;
Aconobre Edificacao e Estrutura Metalica Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Edificacao  Estrutura metalica;Site:;BRASIL;BAHIA;Município:;Logradouro:;S/N;Bairro:;;CEP:;Email:;;; ;Email:; ;;;;;; 08042149000145 ;
Acopla Industria de Maquinas e Equipamentos Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Caldeiraria leve e pesada;www.acopla.com.br;BRASIL;BAHIA;Simoes Filho;Via das Torres, 646;S/N;CIA Sul;;43700-000;43700-000;;; ;acopla@acopla.com.br; ;;;;;; 14526388000173 ;
Acos Minas Bahia Eireli;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Calha;;BRASIL;BAHIA;Mortugaba;Av Manoel Pereira de Souza, 1000;S/N;Industrial;;46290-000;(77) 99123-2569 ;  ;; ;gerencia@telhasbahia.com.br; ; ;;;;; 28281431000192 ;
Acqua Brasil - Industria e Comercio de Cosmeticos Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Condicionador;;BRASIL;BAHIA;Teixeira de Freitas;Via D-4, Quadra Industrial A, Lts 02 e 03, S/N;S/N;Distrito Industrial;;45995-970;(73) 3665-1097 ;  ;; ;; ; ;;;;; 05274748000104 ;
Acqua Products S/A;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Preparacao de peixe congelado, resfriado;www.acquaproducts.com.br;BRASIL;BAHIA;Jaguaripe;Estrada da Ilha da Ajuda, S/N;S/N;Fazenda Sobrado;;44480-000;(71) 3362-7540  ; (75) 3667-9007 ;; ;felipe@acquaproducts.com.br; ; ;;;;; 04069988000104 ;
Acriart Inox Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Vidracaria;;BRASIL;BAHIA;Teixeira de Freitas;Rua Aguas Claras, 273;S/N;Bela Vista;;45990-280;(73) 3292-3100 ; (73) 3292-6700 ;; ;acriartinox.vendas@outlook.com; ; ;;;;; 23010065000113 ;
Acrilarte Artefatos em Acrilico e Madeira Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Artefatos em acrilico (trofeu, medalha, display para loja, porta-folder);www.acrilarte.com.br;BRASIL;BAHIA;Lauro de Freitas;Rua Candido Rissut, 272;S/N;Recreio de Ipitanga;;42700-590;(71) 3378-0695 ; (71) 3288-0550 ;; ;acril@terra.com.br; ; ;;;;; 00930216000156 ;
Acrilicos.com Industria, Comercio, Arte e Decoracao Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Porta;www.acrilicospontocom.com.br;BRASIL;BAHIA;Camacari;Rua Adelina de Sa, 15;S/N;Centro ;;42800-060;(71) 3027-3313 ;  ;; ;acrilicos.com@hotmail.com; ; ;;;;; 13240040000152 ;
Acrilux Comunicacao Visual Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Banner  Fachada;Site:;BRASIL;BAHIA;Município:;Logradouro:;S/N;Bairro:;;CEP:;Email:;;; ;Email:; ;;;;;; 04225816000174 ;
Acriplanos Manufaturados em Acrilico Eireli;;;INDÚSTRIAS DE TRANSFORMAÇÃO;Lista de Insumos:;www.acriplanos.com.br;BRASIL;BAHIA;Salvador;Rua Alcobaca, 87;S/N;Cabula;;41152-115;(71) 3384-3559 ; (71) 3384-0150 ;; ;financeiro@acriplanos.com.br; ; (71) 3023-9261;;;;; 33921008000140 ;
ACRP Prestacao de Servicos Eventuais Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Manutencao e reparacao de equipamento industrial;;BRASIL;BAHIA;Alagoinhas;Rua Conselheiro Moura, 26;S/N;Centro;;48103-000;(75) 3422-7891  ; (75) 99902-0064 ;; ;acrp.anilto@hotmail.com; ; ;;;;; 01175567000161 ;
ACS Industria e Materiais de Construcao Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Corte e dobra de aco;;BRASIL;BAHIA;Luis Eduardo Magalhaes;Rua Burle Marx, 697;S/N;Jardim Paraiso;;47850-000;(77) 3628-9684 ;  ;; ;; ; ;;;;; 15254269000171 ;
ACS Industria e Materiais de Construcao Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Corte e dobra de aco;;BRASIL;BAHIA;Luis Eduardo Magalhaes;Av Saul Colle, 329;S/N;Bosque dos Girassois 1;;47850-000;(77) 3628-9684 ; (77) 99971-4659 ;; ;acscortedobra@yahoo.com.br; ; ;;;;; 15254269000252 ;
Actec Metalurgica Eireli - ME;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Servico de solda;;BRASIL;BAHIA;Simoes Filho;Rod BA-093, 1562;S/N;Jardim Renatao;;43700-000;(71) 3199-2005 ; (71) 98622-6563 ;; ;actec.andre@gmail.com; ; ;;;;; 07583542000183 ;
Acument Brasil Sistemas de Fixacao S/A;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Fixadores;www.acument.com.br;BRASIL;BAHIA;Camacari;Av Henry Ford, 2000;S/N;Area Indl Leste;;42816-260;(71) 3649-3162  ; (71) 3649-2831 ;; ;mssilva@acument.com; ; ;;;;; 61526836000895 ;
AD Construtora e Empreendimentos Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Material reciclavel;;BRASIL;BAHIA;Maracas;Rua Antonio da Rocha Dias, 145-B;S/N;Centro;;45360-000;(75) 99955-5936 ; (75) 3426-2128 ;; ;miltondegino@yahoo.com.br; ; ;;;;; 17467204000130 ;
AD Engenharia Eireli;;;INDÚSTRIAS DE TRANSFORMAÇÃO;Lista de Insumos:;;BRASIL;BAHIA;Conceicao do Jacuipe;Rua Joao Hipolito de Azevedo, 18;S/N;Centro;;44245-000;(71) 99617-7978 ;  ;; ;ad@adengenharia.net; ; ;;;;; 17331899000128 ;
Adaesio Oliveira Leal Pre-Moldados;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Bloco de cimento  Calha;Site:;BRASIL;BAHIA;Município:;Logradouro:;S/N;Bairro:;;CEP:;Email:;;; ;Email:; ;;;;;; 19864595000151 ;
Adailson A Lima;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Cobertura;;BRASIL;BAHIA;Itabuna;1A Travessa Beto Foguete, 175;S/N;Jacana;;45608-650;(73) 98854-1329 ;  ;; ;alves.adailson@gmail.com; ; ;;;;; 24930277000181 ;
Adailton Moreira Gomes - ME;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Moda feminina;;BRASIL;BAHIA;Vitoria da Conquista;Av Lauro de Freitas, 30;S/N;Centro;;45000-230;(77) 3422-8101 ;  ;; ;classadailtonclass@gmail.com; ; ;;;;; 02834491000100 ;
Adailton Oliveira Lima - MEI;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Reboco;;BRASIL;BAHIA;Mairi;Rua Olimpio Souza, 76;S/N;Centro;;44630-000;(74) 99971-7843 ;  ;; ;adailtonlima_mairi@outlook.com; ; ;;;;; 12847488000176 ;
Adailton Pereira Santos - MEI;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Adesivo;;BRASIL;BAHIA;Vitoria da Conquista;Av Santa Marta, 446;S/N;Centro;;45000-785;(77) 3423-1055 ;  ;; ;rubensartlux@hotmail.com; ; ;;;;; 18047352000168 ;
Adailton S. de Amorim - ME;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Box;;BRASIL;BAHIA;Vitoria da Conquista;Caminho Quarenta (Urbis II), 15-A;S/N;Bateias;;45052-094;(77) 3426-3499 ;  ;; ;artferrovca@gmail.com; ; ;;;;; 02120744000175 ;
Adailton Saldanha da Cunha;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Alianca;;BRASIL;BAHIA;Ibotirama;Rua Francisco Duraes, 247;S/N;Sao Francisco;;47520-000;(77) 3698-2046 ;  ;; ;ascjoias@hotmail.com; ; ;;;;; 07504424000132 ;
Adalberto Marques Dourado de Almeida;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Vela;;BRASIL;BAHIA;Canarana;Rod BA-432 Km 60, 20;S/N;Salobro;;44890-000;(74) 3658-2231 ; (74) 99998-9828 ;; ;produtossalobro@hotmail.com; ; ;;;;; 11733612000100 ;
